index,match_id,elapsed_time,set_no,p1_games,p2_games,set_victor,game_no,game_victor,point_no,point_victor,PointServer,Speed_KMH,Rally,p1_score,p2_score,P1Momentum,P2Momentum,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,speed_mph,p1_break_pt_missed,p2_break_pt_missed,server,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,serve_no,WinnerType,winner_shot_type,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth
39458,2023-wimbledon-2202,1:09:26,2,2,3,0,6,0,100,1,1,0,,15,0,79,83,48,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,22430,0,0,0,1,,,,,,,1,0,0,20.987,27.707,0,BW,CTL,ND
39459,2023-wimbledon-2202,1:09:59,2,2,3,0,6,0,101,1,1,0,,30,0,81,82,49,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,5.146,7.726,0,C,NCTL,D
39460,2023-wimbledon-2202,1:10:17,2,2,3,0,6,0,102,1,1,0,,40,0,85,82,50,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,0,0,0,1,,,,,,,1,0,0,1.164,1.424,0,C,NCTL,
39461,2023-wimbledon-2202,1:10:31,2,3,3,0,6,1,103,1,1,0,,0,0,90,82,51,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11012,0,0,0,2,,,,,,,1,0,F,19.055,15.157,0,C,NCTL,D
39462,2023-wimbledon-2202,1:11:37,2,3,3,0,7,0,104,2,2,0,,0,15,89,84,51,53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,11.504,11.746,0,B,NCTL,ND
39463,2023-wimbledon-2202,1:12:00,2,3,3,0,7,0,105,2,2,0,,0,30,89,87,51,54,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,0,0,0,2,,,,,,,1,0,F,15.007,8.328,0,BW,NCTL,
39464,2023-wimbledon-2202,1:12:36,2,3,3,0,7,0,106,1,2,0,,15,30,90,85,52,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,1,0,0,19.01,14.992,0,BW,NCTL,D
39465,2023-wimbledon-2202,1:13:03,2,3,3,0,7,0,107,1,2,0,,30,30,91,83,53,54,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,22420,0,0,0,2,,,,,,,1,0,0,6.456,7.572,0,BW,NCTL,
39466,2023-wimbledon-2202,1:13:32,2,3,3,0,7,0,108,2,2,0,,30,40,91,86,53,55,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,0,0,0,2,,,,,,,1,0,F,13.476,12.154,0,W,NCTL,
39467,2023-wimbledon-2202,1:14:04,2,3,3,0,7,0,109,1,2,0,,40,40,94,86,54,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,2,,,,,,,2,0,F,9.778,13.267,0,C,CTL,ND
39468,2023-wimbledon-2202,1:14:50,2,3,3,0,7,0,110,1,2,0,,AD,40,96,85,55,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,2,,,,,,,1,0,0,16.465,17.674,0,B,NCTL,D
39469,2023-wimbledon-2202,1:15:20,2,3,3,0,7,0,111,2,2,0,,40,40,96,88,55,56,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,21410,0,1,0,2,,,,,,,1,0,F,9.499,9.688,0,W,CTL,
39470,2023-wimbledon-2202,1:16:16,2,3,3,0,7,0,112,1,2,0,,AD,40,97,86,56,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,1,0,0,9.346,5.619,0,W,CTL,D
39471,2023-wimbledon-2202,1:16:43,2,3,3,0,7,0,113,2,2,0,,40,40,96,88,56,57,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,12030,0,1,0,2,,,,,,,1,0,0,24.903,18.24,0,BC,NCTL,ND
39472,2023-wimbledon-2202,1:17:19,2,3,3,0,7,0,114,2,2,0,,40,AD,95,90,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,10.582,7.424,0,C,NCTL,D
39473,2023-wimbledon-2202,1:17:49,2,3,4,0,7,2,115,2,2,0,,0,0,95,95,56,59,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21012,0,0,0,1,,,,,,,1,0,F,12.701,10.139,0,BW,NCTL,ND
39474,2023-wimbledon-2202,1:19:33,2,3,4,0,8,0,116,1,1,0,,15,0,96,93,57,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,1,0,0,16.599,21.082,0,C,NCTL,D
39475,2023-wimbledon-2202,1:19:56,2,3,4,0,8,0,117,2,1,0,,15,15,96,96,57,60,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,0,0,0,1,,,,,,,1,0,F,24.14,28.036,0,B,NCTL,ND
39476,2023-wimbledon-2202,1:20:29,2,3,4,0,8,0,118,2,1,0,,15,30,96,99,57,61,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,0,0,0,1,,,,,,,2,0,F,7.915,14.987,0,BC,NCTL,D
39477,2023-wimbledon-2202,1:21:14,2,3,4,0,8,0,119,1,1,0,,30,30,97,97,58,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,1,0,0,14.359,12.363,0,BC,NCTL,ND
39478,2023-wimbledon-2202,1:21:39,2,3,4,0,8,0,120,1,1,0,,40,30,98,95,59,61,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,1,0,0,4.213,4.101,0,C,NCTL,ND
39479,2023-wimbledon-2202,1:22:13,2,3,4,0,8,0,121,2,1,0,,40,40,98,98,59,62,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21010,0,0,0,1,,,,,,,1,0,F,30.991,17.545,0,BC,NCTL,D
39480,2023-wimbledon-2202,1:22:49,2,3,4,0,8,0,122,2,1,0,,40,AD,94,99,59,63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,1.93,2.388,0,B,CTL,
39481,2023-wimbledon-2202,1:23:22,2,3,4,0,8,0,123,1,1,0,,40,40,97,99,60,63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,11010,0,0,1,1,,,,,,,1,0,F,8.973,12.523,0,W,CTL,ND
39482,2023-wimbledon-2202,1:23:47,2,3,4,0,8,0,124,2,1,0,,40,AD,96,101,60,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,8.982,12.497,0,W,CTL,ND
39483,2023-wimbledon-2202,1:24:10,2,3,5,0,8,2,125,2,1,0,,0,0,92,106,60,65,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12021,0,0,1,2,,,,,,,1,0,0,10.022,7.784,0,BW,NCTL,ND
39484,2023-wimbledon-2202,1:25:13,2,3,5,0,9,0,126,2,2,0,,0,15,91,108,60,66,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,24.182,13.01,0,W,CTL,ND
39485,2023-wimbledon-2202,1:25:40,2,3,5,0,9,0,127,2,2,0,,0,30,90,110,60,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,5.546,3.115,0,W,NCTL,ND
39486,2023-wimbledon-2202,1:26:24,2,3,5,0,9,0,128,2,2,0,,0,40,90,113,60,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,24000,0,0,0,2,,,,,,,1,S,0,2.778,1.79,0,C,NCTL,D
39487,2023-wimbledon-2202,1:26:42,2,3,5,0,9,0,129,1,2,0,,15,40,93,113,61,68,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,2,,,,,,,2,0,F,13.272,10.479,0,BC,NCTL,ND
39488,2023-wimbledon-2202,1:27:23,2,3,6,2,9,2,130,2,2,0,,0,0,89,120,61,69,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11033,0,0,0,1,,,,,,,2,0,0,27.372,14.301,0,BC,NCTL,ND
39489,2023-wimbledon-2202,1:34:57,3,0,0,0,1,0,131,1,1,0,,15,0,90,118,62,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,1,0,0,6.576,7.265,0,B,NCTL,D
39490,2023-wimbledon-2202,1:35:14,3,0,0,0,1,0,132,2,1,0,,15,15,86,119,62,70,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,1.084,1.2,0,B,CTL,
39491,2023-wimbledon-2202,1:35:38,3,0,0,0,1,0,133,2,1,0,,15,30,85,121,62,71,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,26.437,30.29,0,C,NCTL,D
39492,2023-wimbledon-2202,1:36:10,3,0,0,0,1,0,134,1,1,0,,30,30,87,120,63,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,2,0,0,5.626,4.087,0,BW,NCTL,D
39493,2023-wimbledon-2202,1:36:44,3,0,0,0,1,0,135,2,1,0,,30,40,85,121,63,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,2,0,0,16.161,14.749,0,BC,NCTL,ND
39494,2023-wimbledon-2202,1:37:22,3,0,0,0,1,0,136,1,1,0,,40,40,86,119,64,72,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,21020,0,0,1,1,,,,,,,1,0,0,5.467,5.256,0,C,NCTL,D
39495,2023-wimbledon-2202,1:37:46,3,0,0,0,1,0,137,1,1,0,,AD,40,88,118,65,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,3.237,4.225,0,BC,CTL,ND
39496,2023-wimbledon-2202,1:38:03,3,1,0,0,1,1,138,1,1,0,,0,0,91,116,66,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022,0,0,0,2,,,,,,,2,0,0,4.368,5.046,0,B,NCTL,D
39497,2023-wimbledon-2202,1:40:00,3,1,0,0,2,0,139,2,2,0,,0,15,91,119,66,73,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410,0,0,0,2,,,,,,,1,0,B,13.713,7.541,0,W,CTL,
39498,2023-wimbledon-2202,1:40:52,3,1,0,0,2,0,140,2,2,0,,0,30,90,121,66,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,6.676,6.305,0,W,CTL,D
39499,2023-wimbledon-2202,1:41:12,3,1,0,0,2,0,141,2,2,0,,0,40,89,123,66,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,2,0,0,6.827,4.671,0,W,CTL,D
39500,2023-wimbledon-2202,1:41:49,3,1,1,0,2,2,142,2,2,0,,0,0,87,126,66,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,0,0,0,1,,,,,,,2,0,0,14.935,12.456,0,BW,CTL,D
39501,2023-wimbledon-2202,1:42:57,3,1,1,0,3,0,143,2,1,0,,0,15,85,127,66,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,1,,,,,,,1,0,0,5.871,6.385,0,BC,NCTL,ND
39502,2023-wimbledon-2202,1:43:14,3,1,1,0,3,0,144,2,1,0,,0,30,83,128,66,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,7.896,9.097,0,BW,NCTL,ND
39503,2023-wimbledon-2202,1:43:36,3,1,1,0,3,0,145,1,1,0,,15,30,86,128,67,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,1,0,F,20.428,25.819,0,B,CTL,ND
39504,2023-wimbledon-2202,1:44:03,3,1,1,0,3,0,146,1,1,0,,30,30,88,127,68,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,2,0,0,23.933,33.029,0,B,NCTL,ND
39505,2023-wimbledon-2202,1:44:50,3,1,1,0,3,0,147,2,1,0,,30,40,88,130,68,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21410,0,0,0,1,,,,,,,1,0,F,30.398,29.833,0,B,NCTL,ND
39506,2023-wimbledon-2202,1:45:26,3,1,2,0,3,2,148,2,1,0,,0,0,84,136,68,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,11021,0,0,1,2,,,,,,,1,0,0,7.693,8.809,0,W,NCTL,ND
39507,2023-wimbledon-2202,1:47:15,3,1,2,0,4,0,149,1,2,0,,15,0,85,132,69,80,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.961,0.828,0,BC,CTL,
39508,2023-wimbledon-2202,1:47:47,3,1,2,0,4,0,150,2,2,0,,15,15,84,134,69,81,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,2,0,0,14.327,11.04,0,B,NCTL,ND
39509,2023-wimbledon-2202,1:48:31,3,1,2,0,4,0,151,1,2,0,,30,15,87,134,70,81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,2,,,,,,,1,0,B,13.597,11.328,0,BW,NCTL,ND
39510,2023-wimbledon-2202,1:49:01,3,1,2,0,4,0,152,1,2,0,,40,15,89,133,71,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,22430,0,0,0,2,,,,,,,1,0,0,18.788,16.214,0,W,CTL,ND
39511,2023-wimbledon-2202,1:49:31,3,1,2,0,4,0,153,2,2,0,,40,30,88,135,71,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12030,0,1,0,2,,,,,,,2,0,0,5.231,5.809,0,BC,NCTL,D
39512,2023-wimbledon-2202,1:50:07,3,1,2,0,4,0,154,2,2,0,,40,40,88,138,71,83,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,21410,0,1,0,2,,,,,,,1,0,F,27.368,12.762,0,W,CTL,
39513,2023-wimbledon-2202,1:50:45,3,1,2,0,4,0,155,2,2,0,,40,AD,86,139,71,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,2,0,0,21.254,21.612,0,BC,NCTL,D
39514,2023-wimbledon-2202,1:51:29,3,1,3,0,4,2,156,2,2,0,,0,0,86,145,71,85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23002,0,0,0,1,,,,,,,1,0,0,2.467,0.96,0,C,NCTL,
39515,2023-wimbledon-2202,1:52:01,3,1,3,0,5,0,157,1,1,0,,15,0,87,143,72,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,2,0,0,3.727,3.588,0,C,NCTL,ND
39516,2023-wimbledon-2202,1:52:30,3,1,3,0,5,0,158,1,1,0,,30,0,88,141,73,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,1,0,0,4.369,4.96,0,BW,NCTL,ND
39517,2023-wimbledon-2202,1:52:45,3,1,3,0,5,0,159,1,1,0,,40,0,90,140,74,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,5.464,6.723,0,C,NCTL,D
39518,2023-wimbledon-2202,1:52:57,3,2,3,0,5,1,160,1,1,0,,0,0,95,140,75,85,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,12012,0,0,0,2,,,,,,,1,0,B,14.889,20.623,0,BW,NCTL,D
39519,2023-wimbledon-2202,1:54:46,3,2,3,0,6,0,161,1,2,0,,15,0,96,136,76,85,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,1.031,0.55,0,C,CTL,
39520,2023-wimbledon-2202,1:55:18,3,2,3,0,6,0,162,2,2,0,,15,15,96,139,76,86,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,0,0,0,2,,,,,,,2,0,F,16.503,14.2,0,BW,NCTL,ND
39521,2023-wimbledon-2202,1:56:09,3,2,3,0,6,0,163,1,2,0,,30,15,97,137,77,86,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,45.606,33.202,0,W,NCTL,D
39522,2023-wimbledon-2202,1:56:53,3,2,3,0,6,0,164,2,2,0,,30,30,97,140,77,87,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,0,0,0,2,,,,,,,1,0,F,9.608,7.608,0,W,NCTL,
39523,2023-wimbledon-2202,1:57:21,3,2,3,0,6,0,165,2,2,0,,30,40,95,141,77,88,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12020,0,0,0,2,,,,,,,1,0,0,29.832,11.083,0,BW,NCTL,ND
39524,2023-wimbledon-2202,1:57:51,3,2,4,0,6,2,166,2,2,0,,0,0,93,144,77,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,0,0,0,1,,,,,,,1,0,0,25.854,21.695,0,C,NCTL,ND
39525,2023-wimbledon-2202,1:59:05,3,2,4,0,7,0,167,1,1,0,,15,0,95,143,78,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,6.047,5.363,0,C,CTL,ND
39526,2023-wimbledon-2202,1:59:16,3,2,4,0,7,0,168,2,1,0,,15,15,93,144,78,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,29.597,34.578,0,BW,NCTL,D
39527,2023-wimbledon-2202,1:59:45,3,2,4,0,7,0,169,1,1,0,,30,15,95,143,79,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,22430,0,0,0,1,,,,,,,2,0,0,4.893,6.401,0,B,NCTL,D
39528,2023-wimbledon-2202,2:00:14,3,2,4,0,7,0,170,1,1,0,,40,15,98,143,80,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,2,0,F,14.278,15.452,0,B,NCTL,ND
39529,2023-wimbledon-2202,2:01:34,3,3,4,0,7,1,171,1,1,0,,0,0,102,142,81,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,0,0,0,2,,,,,,,1,0,0,6.672,6.835,0,C,CTL,D
39530,2023-wimbledon-2202,2:03:09,3,3,4,0,8,0,172,2,2,0,,0,15,101,144,81,91,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,25.314,13.882,0,W,CTL,
39531,2023-wimbledon-2202,2:03:34,3,3,4,0,8,0,173,2,2,0,,0,30,100,146,81,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,2.716,1.074,0,BW,NCTL,
39532,2023-wimbledon-2202,2:03:56,3,3,4,0,8,0,174,2,2,0,,0,40,99,148,81,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,7.229,6.144,0,C,NCTL,D
39533,2023-wimbledon-2202,2:04:14,3,3,5,0,8,2,175,2,2,0,,0,0,98,152,81,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,0,0,0,1,,,,,,,1,0,0,35.583,16.976,0,BC,NCTL,D
39534,2023-wimbledon-2202,2:05:00,3,3,5,0,9,0,176,2,1,0,,0,15,96,153,81,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,19.171,19.951,0,B,NCTL,D
39535,2023-wimbledon-2202,2:05:27,3,3,5,0,9,0,177,2,1,0,,0,30,95,155,81,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,1,,,,,,,2,0,0,3.648,3.653,0,BW,NCTL,ND
39536,2023-wimbledon-2202,2:05:58,3,3,5,0,9,0,178,1,1,0,,15,30,98,155,82,96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,1,,,,,,,2,0,B,15.559,17.621,0,BC,NCTL,ND
39537,2023-wimbledon-2202,2:06:35,3,3,5,0,9,0,179,2,1,0,,15,40,98,158,82,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,0,0,0,1,,,,,,,2,0,F,4.739,5.045,0,BW,CTL,ND
39538,2023-wimbledon-2202,2:07:04,3,3,5,0,9,0,180,1,1,0,,30,40,100,157,83,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,0,0,1,1,,,,,,,1,0,0,51.407,67.57,0,BC,NCTL,D
39539,2023-wimbledon-2202,2:07:52,3,3,5,0,9,0,181,1,1,0,,40,40,102,156,84,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,0,0,1,1,,,,,,,2,0,0,9.038,10.007,0,C,CTL,ND
39540,2023-wimbledon-2202,2:08:33,3,3,5,0,9,0,182,2,1,0,,40,AD,102,159,84,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,1,0,B,21.619,21.376,0,BW,NCTL,D
39541,2023-wimbledon-2202,2:09:08,3,3,6,2,9,2,183,2,1,0,,0,0,95,167,84,99,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,,,,,,,,,,,11024,0,0,1,2,,,,,,,1,0,0,8.638,8.802,0,BC,CTL,ND
39542,2023-wimbledon-2203,0:00:00,1,0,0,0,1,0,0X,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,,,
39543,2023-wimbledon-2203,0:00:00,1,0,0,0,1,0,0Y,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,,,
39544,2023-wimbledon-2203,0:00:00,1,0,0,0,1,0,1,1,1,0,,15,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,1,0,0,15.535,16.88,0,B,CTL,ND
39545,2023-wimbledon-2203,0:00:26,1,0,0,0,1,0,2,1,1,0,,30,0,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,21420,0,0,0,1,,,,,,,1,0,0,32.401,33.31,0,W,NCTL,ND
39546,2023-wimbledon-2203,0:01:03,1,0,0,0,1,0,3,1,1,0,,40,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,1.224,1.487,0,,,
39547,2023-wimbledon-2203,0:01:24,1,1,0,0,1,1,4,1,1,0,,0,0,9,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11012,0,0,0,2,,,,,,,1,0,F,11.127,22.029,0,C,NCTL,ND
39548,2023-wimbledon-2203,0:02:25,1,1,0,0,2,0,5,1,2,0,,15,0,12,1,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,2,,,,,,,1,0,F,29.146,31.245,0,BW,NCTL,D
39549,2023-wimbledon-2203,0:02:59,1,1,0,0,2,0,6,2,2,0,,15,15,10,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,2,0,0,13.117,12.539,0,C,CTL,ND
39550,2023-wimbledon-2203,0:03:39,1,1,0,0,2,0,7,2,2,0,,15,30,9,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,6.095,5.764,0,BC,CTL,ND
39551,2023-wimbledon-2203,0:04:01,1,1,0,0,2,0,8,2,2,0,,15,40,9,7,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,0,0,0,2,,,,,,,2,0,F,14.111,14.407,0,B,NCTL,D
39552,2023-wimbledon-2203,0:04:41,1,1,0,0,2,0,9,1,2,0,,30,40,10,5,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,2,0,0,23.749,19.011,0,B,NCTL,ND
39553,2023-wimbledon-2203,0:05:29,1,1,1,0,2,2,10,2,2,0,,0,0,10,10,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22012,0,0,0,1,,,,,,,2,0,B,28.354,32.517,0,BC,NCTL,D
39554,2023-wimbledon-2203,0:06:30,1,1,1,0,3,0,11,1,1,0,,15,0,11,8,7,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,1,0,0,28.302,31.546,0,B,NCTL,ND
